date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
2023-07-05,33,TQG,KAROL G,95,197933,album,17,2023-02-24,True,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
2023-07-05,34,Chanel,Becky G & Peso Pluma,91,201993,single,1,2023-03-30,False,https://i.scdn.co/image/ab67616d0000b273c3bb167f0e78b15e5588c296
2023-07-05,35,Shorty Party,Cartel De Santa,88,265000,single,1,2023-03-04,True,https://i.scdn.co/image/ab67616d0000b273608e249e118a39e897f149ce
2023-07-05,36,DEMBOW BÉLICO,Tito Double P & Joel De La P & Luis R Conriquez,86,126522,single,1,2023-06-03,True,https://i.scdn.co/image/ab67616d0000b273680866c0febe85c06cf54a6a
2023-07-05,37,Así Lo Quiso Dios,Eslabon Armado,88,205299,album,16,2023-04-28,False,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
2023-07-05,38,Bebe Dame,Fuerza Regida,86,271861,album,13,2022-12-28,False,https://i.scdn.co/image/ab67616d0000b2735f3aef5159749e4b61686670
2023-07-05,39,ROSA PASTEL,Peso Pluma,67,204253,album,17,2023-06-29,True,https://i.scdn.co/image/ab67616d0000b273a8eae36188b69461a8ec6508
2023-07-05,40,Igualito a Mi Apá,Fuerza Regida,89,166821,album,13,2022-12-30,True,https://i.scdn.co/image/ab67616d0000b273cdbbe3160616f7c85e2eb2c8
2023-07-05,41,CARNAL,Peso Pluma,74,174522,album,17,2023-06-29,True,https://i.scdn.co/image/ab67616d0000b273a8eae36188b69461a8ec6508
2023-07-05,42,LAS MORRAS,Peso Pluma,64,155550,album,17,2023-06-29,True,https://i.scdn.co/image/ab67616d0000b273a8eae36188b69461a8ec6508
2023-07-05,43,CCC,Michelle Maciel & Eden Muñoz,83,126081,single,1,2023-05-04,False,https://i.scdn.co/image/ab67616d0000b2732ed5e2c5fd8d56d3b82dfbe5
2023-07-05,44,En Paris,El Chachito & Junior H,88,162795,single,1,2022-12-24,False,https://i.scdn.co/image/ab67616d0000b27354c372ef8e7b53bb3c932ac5
2023-07-05,45,Rosa Pastel,Belanova,62,185933,album,11,2005-01-01,False,https://i.scdn.co/image/ab67616d0000b273d0935edeb62574c9a843dcc6
2023-07-05,46,Como Es Arriba Es Abajo,Natanael Cano,72,165351,album,16,2023-06-30,True,https://i.scdn.co/image/ab67616d0000b273fc97e94b8aec519bff104eff
2023-07-05,47,Pancake,Natanael Cano,77,182666,album,16,2023-06-30,True,https://i.scdn.co/image/ab67616d0000b273fc97e94b8aec519bff104eff
2023-07-05,48,Copa Vacía,Shakira & Manuel Turizo,82,173547,single,1,2023-06-29,False,https://i.scdn.co/image/ab67616d0000b273caecc8c0bcfd16173dfeeb53
2023-07-05,49,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",Bizarrap & Rauw Alejandro,91,191254,single,1,2023-06-21,True,https://i.scdn.co/image/ab67616d0000b27395dcc1f2e2a2ad2050f7f41d
2023-07-05,50,La Bachata,Manuel Turizo,88,162637,album,15,2023-03-17,False,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
2023-07-06,1,LADY GAGA,Peso Pluma,85,212878,album,17,2023-06-29,True,https://i.scdn.co/image/ab67616d0000b273a8eae36188b69461a8ec6508
2023-07-06,2,SABOR FRESA,Fuerza Regida,91,156500,single,1,2023-06-22,True,https://i.scdn.co/image/ab67616d0000b273cfe3eb72c48b93971e53efd9
2023-07-06,3,TULUM,Peso Pluma,84,209415,album,17,2023-06-29,True,https://i.scdn.co/image/ab67616d0000b273a8eae36188b69461a8ec6508
2023-07-06,4,TQM,Fuerza Regida,96,158965,single,1,2023-05-19,True,https://i.scdn.co/image/ab67616d0000b273832ea5d2f8c10f95fc3cc66d
2023-07-06,5,El Azul,Junior H & Peso Pluma,95,187225,single,1,2023-02-10,False,https://i.scdn.co/image/ab67616d0000b27333ed356efed99b158c4267c6
2023-07-06,6,un x100to,Grupo Frontera & Bad Bunny,99,194563,single,1,2023-04-17,False,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
2023-07-06,7,LUNA,Peso Pluma,82,163551,album,17,2023-06-29,True,https://i.scdn.co/image/ab67616d0000b273a8eae36188b69461a8ec6508
2023-07-06,8,Mi Bello Angel,Natanael Cano,83,188666,album,16,2023-06-30,True,https://i.scdn.co/image/ab67616d0000b273fc97e94b8aec519bff104eff
